Energy	lambda	cap	A	QWidth	T0	T1	error
5.870917e-01	7.543391e-01	-1.442774e-01	-9.169268e-01	1.164605e-01	2.980000e+02	3.000000e+02	2.04686
7.528151e-01	1.190631e+00	-1.821474e-01	-5.397859e-01	1.056749e-01	2.980000e+02	3.000000e+02	2.39747
3.710879e-01	4.628376e-01	-2.139549e-01	-5.000219e-01	7.897841e-02	2.980000e+02	3.000000e+02	1.89936
6.180996e-01	8.277241e-01	-1.274402e-01	-5.067573e-01	1.093441e-01	2.980000e+02	3.000000e+02	1.56930
6.863550e-01	9.374688e-01	-1.135761e-01	-5.758805e-01	5.951244e-02	2.980000e+02	3.000000e+02	1.61820
9.982542e-01	5.335922e-01	-1.500193e-01	-5.097565e-01	3.704551e-02	2.980000e+02	3.000000e+02	2.36710
7.063723e-01	9.571794e-01	-1.100493e-01	-5.229925e-01	6.862420e-02	2.980000e+02	3.000000e+02	1.57926
5.699099e-01	1.208697e+00	-1.631042e-01	-5.144732e-01	6.621650e-02	2.980000e+02	3.000000e+02	2.75904
4.965097e-01	6.874179e-01	-1.293533e-01	-7.871798e-01	1.891429e-04	2.980000e+02	3.000000e+02	1.96128
7.052856e-01	9.255796e-01	-1.444713e-01	-5.349690e-01	7.350762e-02	2.980000e+02	3.000000e+02	1.55689
5.797680e-01	7.972297e-01	-1.848759e-01	-5.043009e-01	1.173869e-01	2.980000e+02	3.000000e+02	1.89255
8.482581e-01	1.037653e+00	-2.030022e-01	-5.319343e-01	9.127058e-02	2.980000e+02	3.000000e+02	1.60791
6.636095e-01	1.146333e+00	-1.112743e-01	-5.282855e-01	6.218270e-02	2.980000e+02	3.000000e+02	2.43053
5.713106e-01	7.063374e-01	-1.909029e-01	-9.202640e-01	5.389560e-02	2.980000e+02	3.000000e+02	2.13414
7.192422e-01	1.404962e+00	-8.856793e-02	-6.116453e-01	3.657411e-02	2.980000e+02	3.000000e+02	2.65837
8.983701e-01	6.486160e-01	-1.739473e-01	-9.351332e-01	6.429209e-02	2.980000e+02	3.000000e+02	2.38855
5.155707e-01	6.762390e-01	-1.483056e-01	-9.105604e-01	8.726149e-02	2.980000e+02	3.000000e+02	2.04601
5.994968e-01	7.400933e-01	-1.528822e-01	-5.486593e-01	1.168560e-01	2.980000e+02	3.000000e+02	1.80873
7.687157e-01	9.781392e-01	-1.227463e-01	-5.114628e-01	1.151239e-01	2.980000e+02	3.000000e+02	1.71430
9.714761e-01	1.212398e+00	-3.721387e-02	-5.280541e-01	4.267900e-02	2.980000e+02	3.000000e+02	1.99328
5.686870e-01	7.816399e-01	-1.406267e-01	-5.022650e-01	8.297215e-02	2.980000e+02	3.000000e+02	1.63850
6.192087e-01	8.062398e-01	-1.173801e-01	-5.139906e-01	6.290632e-02	2.980000e+02	3.000000e+02	1.65250
6.626135e-01	1.213968e+00	-2.255036e-01	-9.801453e-01	8.382497e-02	2.980000e+02	3.000000e+02	2.45940
6.534617e-01	8.936727e-01	-1.260251e-01	-5.752618e-01	7.615351e-02	2.980000e+02	3.000000e+02	1.62730
6.123218e-01	8.351552e-01	-1.336610e-01	-5.594133e-01	1.059686e-01	2.980000e+02	3.000000e+02	1.61666
5.510464e-01	7.374889e-01	-1.225351e-01	-5.349229e-01	2.344827e-02	2.980000e+02	3.000000e+02	1.57930
4.481213e-01	9.912553e-01	-1.572660e-01	-6.051258e-01	1.162679e-01	2.980000e+02	3.000000e+02	2.67898
6.901456e-01	9.364562e-01	-1.181512e-01	-5.019513e-01	6.627188e-02	2.980000e+02	3.000000e+02	1.57426
7.650403e-01	1.262567e+00	-1.741307e-01	-5.342629e-01	5.175772e-02	2.980000e+02	3.000000e+02	2.49466
4.896717e-01	1.123886e+00	-1.430515e-01	-5.513050e-01	9.474964e-02	2.980000e+02	3.000000e+02	2.76178
7.509689e-01	9.786855e-01	-1.317140e-01	-6.026442e-01	5.843239e-02	2.980000e+02	3.000000e+02	1.67841
6.593621e-01	8.534510e-01	-1.568795e-01	-5.657591e-01	5.031877e-02	2.980000e+02	3.000000e+02	1.63651
6.832492e-01	7.669117e-01	-1.111652e-01	-5.965360e-01	2.135720e-02	2.980000e+02	3.000000e+02	2.14695
4.775990e-01	5.634433e-01	-1.642472e-01	-7.652568e-01	1.090912e-01	2.980000e+02	3.000000e+02	2.11243
8.089248e-01	1.012175e+00	-1.967339e-01	-8.060339e-01	8.751745e-02	2.980000e+02	3.000000e+02	1.95349
7.249990e-01	9.118431e-01	-9.364469e-02	-8.179905e-01	1.890883e-02	2.980000e+02	3.000000e+02	2.06058
6.888397e-01	8.910100e-01	-1.525224e-01	-9.834821e-01	4.031658e-02	2.980000e+02	3.000000e+02	2.06147
8.244159e-01	8.845877e-01	-1.375207e-01	-5.050295e-01	6.499018e-02	2.980000e+02	3.000000e+02	2.15627
7.543695e-01	9.446665e-01	-1.743920e-01	-5.239893e-01	6.722435e-02	2.980000e+02	3.000000e+02	1.57228
4.882634e-01	7.089070e-01	-1.665181e-01	-8.349419e-01	5.734272e-02	2.980000e+02	3.000000e+02	1.91740
5.150783e-01	7.341906e-01	-1.599105e-01	-5.308227e-01	1.061601e-01	2.980000e+02	3.000000e+02	1.85813
5.001607e-01	6.427469e-01	-1.707239e-01	-9.797195e-01	5.556926e-02	2.980000e+02	3.000000e+02	2.12593
9.807797e-01	7.264096e-01	-2.078192e-01	-5.414506e-01	5.908548e-02	2.980000e+02	3.000000e+02	2.38164
3.713756e-01	6.020485e-01	-1.276151e-01	-9.933227e-01	1.157778e-01	2.980000e+02	3.000000e+02	1.81962
9.274895e-01	1.114547e+00	-2.320349e-01	-5.303864e-01	1.089346e-01	2.980000e+02	3.000000e+02	1.62516
6.726684e-01	8.756654e-01	-1.307750e-01	-5.084010e-01	5.035117e-02	2.980000e+02	3.000000e+02	1.53983
9.317004e-01	1.177448e+00	-1.305723e-01	-5.048490e-01	7.027060e-02	2.980000e+02	3.000000e+02	1.59567
9.915899e-01	5.616497e-01	-1.790002e-01	-8.566062e-01	2.473540e-02	2.980000e+02	3.000000e+02	2.36342
5.403075e-01	7.314652e-01	-1.299804e-01	-5.223238e-01	6.168381e-02	2.980000e+02	3.000000e+02	1.53275
9.071333e-01	1.146338e+00	-1.716674e-01	-5.118230e-01	3.994629e-02	2.980000e+02	3.000000e+02	1.55418
6.603370e-01	5.711666e-01	-1.311091e-01	-5.057019e-01	4.420810e-02	2.980000e+02	3.000000e+02	2.33673
4.465195e-01	6.885210e-01	-6.405231e-02	-5.126377e-01	4.059830e-02	2.980000e+02	3.000000e+02	1.68456
8.050878e-01	9.794980e-01	-1.465453e-01	-5.643777e-01	7.898522e-02	2.980000e+02	3.000000e+02	1.84121
5.010704e-01	7.793029e-01	-1.088703e-01	-8.396698e-01	3.461175e-02	2.980000e+02	3.000000e+02	1.90815
8.027737e-01	1.054785e+00	-1.466035e-01	-8.264180e-01	3.914204e-02	2.980000e+02	3.000000e+02	1.92018
4.223205e-01	6.645572e-01	-7.168555e-02	-5.685183e-01	2.718583e-02	2.980000e+02	3.000000e+02	1.72536
5.319870e-01	6.647038e-01	-9.580087e-02	-5.020829e-01	6.482188e-02	2.980000e+02	3.000000e+02	1.93943
7.621902e-01	9.353908e-01	-1.852378e-01	-5.135070e-01	7.954301e-02	2.980000e+02	3.000000e+02	1.59411
4.137815e-01	5.717084e-01	-1.265727e-01	-7.506726e-01	8.477907e-02	2.980000e+02	3.000000e+02	1.89993
4.838528e-01	6.771354e-01	-1.039818e-01	-5.341918e-01	7.010258e-02	2.980000e+02	3.000000e+02	1.57307
8.186143e-01	9.372220e-01	-1.505866e-01	-6.984527e-01	2.052006e-02	2.980000e+02	3.000000e+02	2.11226
5.448820e-01	7.188158e-01	-1.611135e-01	-5.496786e-01	7.544614e-02	2.980000e+02	3.000000e+02	1.62646
4.842304e-01	6.389713e-01	-1.628569e-01	-5.536300e-01	8.513673e-02	2.980000e+02	3.000000e+02	1.64788
6.408615e-01	8.254172e-01	-1.773500e-01	-5.197248e-01	5.555624e-02	2.980000e+02	3.000000e+02	1.62712
8.018384e-01	1.299748e+00	-1.886890e-01	-5.751591e-01	1.639072e-02	2.980000e+02	3.000000e+02	2.49082
6.102157e-01	7.407048e-01	-1.883089e-01	-5.057930e-01	4.472199e-02	2.980000e+02	3.000000e+02	1.66126
7.704456e-01	1.002454e+00	-1.327882e-01	-5.023825e-01	4.082267e-02	2.980000e+02	3.000000e+02	1.50831
8.811982e-01	1.159236e+00	-6.995813e-02	-8.439369e-01	2.460711e-03	2.980000e+02	3.000000e+02	1.92843
6.657260e-01	8.463678e-01	-1.864042e-01	-5.061270e-01	3.245153e-02	2.980000e+02	3.000000e+02	1.67199
7.194305e-01	9.320638e-01	-1.442187e-01	-9.294976e-01	1.155488e-01	2.980000e+02	3.000000e+02	1.98563
9.487808e-01	1.200532e+00	-1.528728e-01	-6.021588e-01	1.678452e-02	2.980000e+02	3.000000e+02	1.69480
7.552530e-01	8.181888e-01	-1.724409e-01	-5.196014e-01	6.220407e-02	2.980000e+02	3.000000e+02	2.07329
7.806972e-01	1.167736e+00	-1.220401e-01	-5.155369e-01	4.799372e-02	2.980000e+02	3.000000e+02	2.14996
6.138640e-01	8.600778e-01	-6.023862e-02	-7.590731e-01	7.146194e-02	2.980000e+02	3.000000e+02	1.84765
7.722973e-01	1.017744e+00	-1.085241e-01	-5.036190e-01	7.090543e-02	2.980000e+02	3.000000e+02	1.58682
5.835689e-01	6.292331e-01	-6.596040e-02	-5.111578e-01	5.174064e-02	2.980000e+02	3.000000e+02	2.24428
8.677625e-01	1.100098e+00	-1.487374e-01	-9.456146e-01	2.672806e-02	2.980000e+02	3.000000e+02	2.03989
6.576047e-01	1.002454e+00	-1.106772e-01	-5.015724e-01	4.082267e-02	2.980000e+02	3.000000e+02	2.08983
7.234199e-01	9.669798e-01	-1.149870e-01	-5.076557e-01	7.550466e-02	2.980000e+02	3.000000e+02	1.56263
6.092985e-01	8.729477e-01	-6.020395e-02	-5.075513e-01	6.595255e-03	2.980000e+02	3.000000e+02	1.66305
9.426195e-01	1.187339e+00	-1.461621e-01	-5.553849e-01	2.565589e-02	2.980000e+02	3.000000e+02	1.60808
7.189550e-01	9.571794e-01	-1.566047e-01	-9.234352e-01	6.150301e-03	2.980000e+02	3.000000e+02	1.99846
2.397103e-01	1.336573e+00	-1.329350e-01	-5.144732e-01	4.250438e-02	2.980000e+02	3.000000e+02	3.17742
7.087087e-01	7.407929e-01	-1.764860e-01	-5.633603e-01	1.520981e-02	2.980000e+02	3.000000e+02	2.13577
7.337649e-01	9.406234e-01	-1.452026e-01	-5.057200e-01	4.840800e-02	2.980000e+02	3.000000e+02	1.51932
5.797680e-01	1.026049e+00	-1.306965e-01	-5.413170e-01	7.546928e-02	2.980000e+02	3.000000e+02	2.44056
8.164149e-01	1.079094e+00	-2.030022e-01	-5.182295e-01	5.102217e-02	2.980000e+02	3.000000e+02	1.93242
8.668637e-01	9.814291e-01	-1.112743e-01	-5.196655e-01	4.542694e-02	2.980000e+02	3.000000e+02	2.10227
7.278514e-01	9.492004e-01	-1.326507e-01	-5.638065e-01	5.389560e-02	2.980000e+02	3.000000e+02	1.61169
7.368582e-01	9.840216e-01	-1.125429e-01	-5.367203e-01	7.828464e-02	2.980000e+02	3.000000e+02	1.59218
8.688133e-01	1.139562e+00	-1.744584e-01	-5.355029e-01	4.463216e-02	2.980000e+02	3.000000e+02	1.76275
8.768823e-01	1.109515e+00	-1.646365e-01	-5.131463e-01	1.146698e-02	2.980000e+02	3.000000e+02	1.57920
8.928412e-01	1.120942e+00	-1.764241e-01	-5.108852e-01	7.004838e-02	2.980000e+02	3.000000e+02	1.53021
7.687157e-01	9.781392e-01	-1.339455e-01	-5.059105e-01	1.102266e-02	2.980000e+02	3.000000e+02	1.59622
8.279105e-01	1.002610e+00	-1.481322e-01	-9.700775e-01	5.086076e-02	2.980000e+02	3.000000e+02	2.14159
5.562576e-01	7.486687e-01	-1.456919e-01	-5.188284e-01	4.148884e-02	2.980000e+02	3.000000e+02	1.59306
7.509620e-01	8.062398e-01	-1.447694e-01	-6.100130e-01	3.025931e-02	2.980000e+02	3.000000e+02	2.17452
8.169423e-01	8.862006e-01	-1.264973e-01	-5.958007e-01	4.805814e-02	2.980000e+02	3.000000e+02	2.18166
6.534617e-01	9.728603e-01	-1.410376e-01	-8.189838e-01	3.348324e-02	2.980000e+02	3.000000e+02	1.97763
8.288302e-01	1.031724e+00	-1.765409e-01	-5.059678e-01	1.059686e-01	2.980000e+02	3.000000e+02	1.55632
5.284120e-01	7.205051e-01	-1.099006e-01	-5.126077e-01	9.404773e-02	2.980000e+02	3.000000e+02	1.59303
9.622188e-01	9.912553e-01	-1.640082e-01	-5.042368e-01	6.923020e-02	2.980000e+02	3.000000e+02	2.19392
6.468832e-01	8.551372e-01	-1.305205e-01	-8.604185e-01	4.518519e-02	2.980000e+02	3.000000e+02	1.98267
9.604397e-01	9.444333e-01	-1.546690e-01	-5.113283e-01	3.185739e-02	2.980000e+02	3.000000e+02	2.25988
7.966036e-01	1.123886e+00	-1.352586e-01	-6.395156e-01	3.391791e-03	2.980000e+02	3.000000e+02	1.93742
7.464572e-01	9.956725e-01	-1.217614e-01	-5.328523e-01	4.406969e-02	2.980000e+02	3.000000e+02	1.55645
9.424876e-01	1.119060e+00	-1.496414e-01	-5.045994e-01	5.538438e-02	2.980000e+02	3.000000e+02	1.83583
7.985819e-01	7.669117e-01	-1.111652e-01	-5.313106e-01	2.733629e-02	2.980000e+02	3.000000e+02	2.30754
9.814358e-01	1.263200e+00	-1.109943e-01	-5.273841e-01	2.623731e-02	2.980000e+02	3.000000e+02	1.58759
8.181177e-01	5.262951e-01	-1.412669e-01	-5.083964e-01	2.353774e-02	2.980000e+02	3.000000e+02	2.38992
5.751218e-01	7.464456e-01	-1.320556e-01	-7.863594e-01	1.756262e-02	2.980000e+02	3.000000e+02	2.01031
9.375623e-01	1.202341e+00	-1.336603e-01	-5.135950e-01	4.493569e-02	2.980000e+02	3.000000e+02	1.53023
7.783039e-01	1.018293e+00	-1.130327e-01	-5.050295e-01	2.447779e-02	2.980000e+02	3.000000e+02	1.55711
7.934739e-01	9.446665e-01	-1.004005e-01	-5.052723e-01	6.520657e-02	2.980000e+02	3.000000e+02	2.00852
5.058049e-01	7.024897e-01	-1.020745e-01	-5.031944e-01	6.725816e-02	2.980000e+02	3.000000e+02	1.54896
9.070166e-01	1.135506e+00	-1.536645e-01	-5.057404e-01	1.598334e-02	2.980000e+02	3.000000e+02	1.55233
6.272198e-01	1.333523e+00	-1.478769e-01	-5.221034e-01	4.005060e-02	2.980000e+02	3.000000e+02	2.78563
9.807797e-01	1.170965e+00	-2.210027e-01	-8.967490e-01	8.098948e-02	2.980000e+02	3.000000e+02	2.08204
7.464572e-01	9.956725e-01	-1.217614e-01	-5.328523e-01	1.157778e-01	2.980000e+02	3.000000e+02	1.61677
9.418908e-01	1.218642e+00	-1.322173e-01	-5.348767e-01	5.310629e-02	2.980000e+02	3.000000e+02	1.56214
6.726684e-01	1.036504e+00	-1.491550e-01	-5.604792e-01	5.223899e-02	2.980000e+02	3.000000e+02	2.21493
7.332657e-01	1.008928e+00	-1.128045e-01	-6.383353e-01	1.184548e-01	2.980000e+02	3.000000e+02	1.69641
7.076409e-01	9.198110e-01	-1.438468e-01	-7.386010e-01	4.348827e-02	2.980000e+02	3.000000e+02	1.89498
7.727459e-01	1.014262e+00	-1.248888e-01	-5.223238e-01	2.797990e-02	2.980000e+02	3.000000e+02	1.53642
7.775092e-01	1.040854e+00	-9.293050e-02	-5.303873e-01	3.687766e-02	2.980000e+02	3.000000e+02	1.60591
8.338259e-01	1.090678e+00	-1.123622e-01	-5.714325e-01	1.225365e-02	2.980000e+02	3.000000e+02	1.63365
5.640115e-01	8.875313e-01	-1.483212e-01	-5.439986e-01	3.391485e-02	2.980000e+02	3.000000e+02	2.20568
8.050878e-01	1.219424e+00	-1.669238e-01	-5.643777e-01	5.032634e-03	2.980000e+02	3.000000e+02	2.30159
5.010704e-01	6.845918e-01	-1.532791e-01	-5.034433e-01	3.546927e-02	2.980000e+02	3.000000e+02	1.70308
9.396036e-01	9.045380e-01	-1.740260e-01	-5.768089e-01	3.771550e-02	2.980000e+02	3.000000e+02	2.27619
5.086726e-01	7.093449e-01	-9.768040e-02	-5.065834e-01	6.683565e-02	2.980000e+02	3.000000e+02	1.56393
6.635217e-01	7.912144e-01	-1.489131e-01	-8.459226e-01	8.432870e-02	2.980000e+02	3.000000e+02	2.13706
6.688909e-01	1.038481e+00	-1.346856e-01	-5.876994e-01	1.197073e-02	2.980000e+02	3.000000e+02	2.19931
5.085134e-01	1.090473e+00	-1.345488e-01	-5.288944e-01	3.228969e-02	2.980000e+02	3.000000e+02	2.69544
4.838528e-01	6.771354e-01	-1.082297e-01	-5.341918e-01	4.273273e-02	2.980000e+02	3.000000e+02	1.54666
8.186143e-01	9.756328e-01	-1.431278e-01	-5.131434e-01	5.527322e-02	2.980000e+02	3.000000e+02	1.86979
8.188502e-01	7.857844e-01	-1.424185e-01	-5.106383e-01	6.081392e-02	2.980000e+02	3.000000e+02	2.28405
9.841900e-01	1.011314e+00	-1.367110e-01	-7.883259e-01	4.163983e-02	2.980000e+02	3.000000e+02	2.29430
6.937413e-01	7.092263e-01	-9.012658e-02	-9.358954e-01	3.032670e-02	2.980000e+02	3.000000e+02	2.33073
6.670553e-01	8.288794e-01	-1.058723e-01	-5.118376e-01	1.522232e-02	2.980000e+02	3.000000e+02	1.87518
9.718920e-01	1.235128e+00	-1.445712e-01	-7.733885e-01	3.475746e-02	2.980000e+02	3.000000e+02	1.90185
6.866532e-01	8.730347e-01	-1.373934e-01	-5.000219e-01	2.831277e-02	2.980000e+02	3.000000e+02	1.59811
7.931020e-01	1.038746e+00	-1.092034e-01	-9.924884e-01	4.659039e-02	2.980000e+02	3.000000e+02	1.99998
8.822339e-01	1.093921e+00	-1.593985e-01	-5.189824e-01	4.538056e-02	2.980000e+02	3.000000e+02	1.58888
9.035368e-01	1.138155e+00	-1.616501e-01	-8.588635e-01	5.011690e-02	2.980000e+02	3.000000e+02	1.99002
6.548813e-01	6.656794e-01	-1.365554e-01	-6.058397e-01	8.751999e-02	2.980000e+02	3.000000e+02	2.24687
8.118390e-01	8.181888e-01	-1.160871e-01	-5.065527e-01	5.277815e-02	2.980000e+02	3.000000e+02	2.26260
8.935074e-01	9.406234e-01	-1.452026e-01	-5.057200e-01	4.840800e-02	2.980000e+02	3.000000e+02	2.17751
6.851762e-01	1.136268e+00	-1.245514e-01	-5.002926e-01	1.890918e-02	2.980000e+02	3.000000e+02	2.38902
7.113649e-01	9.382475e-01	-1.237056e-01	-5.139782e-01	5.249709e-02	2.980000e+02	3.000000e+02	1.52994
4.862694e-01	1.254145e+00	-1.561581e-01	-6.801783e-01	3.802943e-02	2.980000e+02	3.000000e+02	2.86990
5.086726e-01	9.947931e-01	-9.768040e-02	-5.065834e-01	2.672806e-02	2.980000e+02	3.000000e+02	2.51796
7.497589e-01	9.579073e-01	-1.717656e-01	-5.023825e-01	4.082267e-02	2.980000e+02	3.000000e+02	1.57387
7.234199e-01	1.100488e+00	-1.149870e-01	-5.076557e-01	6.060027e-02	2.980000e+02	3.000000e+02	2.14897
3.999975e-01	9.374688e-01	-1.375233e-01	-5.244071e-01	2.083719e-02	2.980000e+02	3.000000e+02	2.70943
5.600668e-01	1.256688e+00	-2.223878e-01	-5.107852e-01	4.327128e-02	2.980000e+02	3.000000e+02	2.87455
8.647144e-01	1.116077e+00	-1.410199e-01	-7.716214e-01	3.165968e-02	2.980000e+02	3.000000e+02	1.89963
8.842777e-01	1.133453e+00	-1.405435e-01	-5.144732e-01	4.365564e-02	2.980000e+02	3.000000e+02	1.52081
5.463646e-01	9.066585e-01	-1.370958e-01	-9.251198e-01	1.891429e-04	2.980000e+02	3.000000e+02	2.10919
7.337649e-01	1.084472e+00	-2.109858e-01	-6.257305e-01	4.840800e-02	2.980000e+02	3.000000e+02	2.25110
5.590208e-01	7.535172e-01	-1.200015e-01	-5.350868e-01	9.975026e-02	2.980000e+02	3.000000e+02	1.60433
8.482581e-01	1.037653e+00	-1.481615e-01	-5.205292e-01	7.062538e-02	2.980000e+02	3.000000e+02	1.73830
8.119258e-01	1.062266e+00	-1.268323e-01	-5.106505e-01	4.699397e-02	2.980000e+02	3.000000e+02	1.52779
7.991782e-01	1.034812e+00	-1.230030e-01	-5.058067e-01	5.389560e-02	2.980000e+02	3.000000e+02	1.55244
7.669346e-01	1.009773e+00	-1.128646e-01	-5.367203e-01	6.672835e-02	2.980000e+02	3.000000e+02	1.59946
6.989993e-01	9.051770e-01	-1.386475e-01	-5.380512e-01	4.384851e-02	2.980000e+02	3.000000e+02	1.57715
4.280180e-01	1.344630e+00	-2.116762e-01	-5.178143e-01	7.345058e-02	2.980000e+02	3.000000e+02	3.06115
8.928412e-01	6.882981e-01	-1.764241e-01	-7.454189e-01	2.290618e-02	2.980000e+02	3.000000e+02	2.38375
7.656173e-01	9.930310e-01	-1.390048e-01	-5.105329e-01	9.597417e-02	2.980000e+02	3.000000e+02	1.55724
9.536789e-01	1.247769e+00	-8.464326e-02	-7.000229e-01	1.273683e-02	2.980000e+02	3.000000e+02	1.80901
8.228306e-01	1.063701e+00	-1.456919e-01	-5.022650e-01	4.148884e-02	2.980000e+02	3.000000e+02	1.51771
9.484413e-01	1.218357e+00	-1.358227e-01	-5.041613e-01	6.583434e-02	2.980000e+02	3.000000e+02	1.53909
6.667323e-01	8.973259e-01	-1.264973e-01	-5.180339e-01	6.518505e-02	2.980000e+02	3.000000e+02	1.54916
8.604196e-01	1.125363e+00	-1.208531e-01	-5.008892e-01	1.186426e-01	2.980000e+02	3.000000e+02	1.62171
7.751721e-01	1.031724e+00	-1.331552e-01	-5.345366e-01	1.059686e-01	2.980000e+02	3.000000e+02	1.61560
4.970913e-01	1.055259e+00	-1.366747e-01	-7.843026e-01	5.717302e-02	2.980000e+02	3.000000e+02	2.60045
8.347614e-01	1.005299e+00	-1.533237e-01	-5.152354e-01	5.406045e-02	2.980000e+02	3.000000e+02	1.78295
8.673046e-01	9.364562e-01	-1.443293e-01	-5.530199e-01	3.457200e-02	2.980000e+02	3.000000e+02	2.14855
9.604397e-01	1.121265e+00	-1.091242e-01	-5.240106e-01	3.185739e-02	2.980000e+02	3.000000e+02	2.02214
6.189156e-01	8.130165e-01	-1.331914e-01	-5.002345e-01	4.185545e-02	2.980000e+02	3.000000e+02	1.50964
6.847490e-01	8.836436e-01	-1.317140e-01	-5.082199e-01	5.243263e-02	2.980000e+02	3.000000e+02	1.56758
9.424876e-01	1.211803e+00	-1.496414e-01	-6.893361e-01	3.568114e-02	2.980000e+02	3.000000e+02	1.79212
4.730828e-01	6.740939e-01	-1.060024e-01	-5.464644e-01	3.121277e-02	2.980000e+02	3.000000e+02	1.56944
9.814358e-01	1.263200e+00	-1.444718e-01	-9.247210e-01	4.820615e-02	2.980000e+02	3.000000e+02	1.94741
3.429418e-01	5.262951e-01	-1.166702e-01	-5.031788e-01	4.034239e-02	2.980000e+02	3.000000e+02	1.76283
8.646473e-01	1.130339e+00	-1.437252e-01	-5.360758e-01	7.750900e-02	2.980000e+02	3.000000e+02	1.59351
9.079851e-01	1.202341e+00	-1.880791e-01	-5.135950e-01	6.650641e-02	2.980000e+02	3.000000e+02	1.90046
5.609112e-01	7.774514e-01	-1.165122e-01	-5.180363e-01	5.928055e-02	2.980000e+02	3.000000e+02	1.55228
1.818109e-01	1.329566e+00	-2.171811e-01	-7.864910e-01	6.470970e-02	2.980000e+02	3.000000e+02	3.20445
6.898401e-01	9.277082e-01	-1.138000e-01	-5.158233e-01	6.153745e-02	2.980000e+02	3.000000e+02	1.55000
5.055214e-01	6.871146e-01	-1.239073e-01	-5.258117e-01	2.189494e-02	2.980000e+02	3.000000e+02	1.55661
6.272198e-01	9.516084e-01	-1.489450e-01	-5.535376e-01	1.185155e-01	2.980000e+02	3.000000e+02	2.12019
6.770984e-01	9.129342e-01	-2.210027e-01	-5.021618e-01	5.825817e-02	2.980000e+02	3.000000e+02	2.06497
4.350525e-01	1.136312e+00	-1.320031e-01	-5.020243e-01	7.407620e-02	2.980000e+02	3.000000e+02	2.85252
5.502716e-01	7.542838e-01	-1.322173e-01	-5.186895e-01	4.639840e-02	2.980000e+02	3.000000e+02	1.57239
8.106966e-01	8.756654e-01	-1.374928e-01	-5.476276e-01	2.490871e-03	2.980000e+02	3.000000e+02	2.14924
7.948173e-01	1.039422e+00	-1.329399e-01	-5.459977e-01	2.537513e-02	2.980000e+02	3.000000e+02	1.56641
6.263322e-01	5.616497e-01	-1.049176e-01	-5.726734e-01	5.838996e-02	2.980000e+02	3.000000e+02	2.34202
8.112152e-01	1.050945e+00	-1.406193e-01	-5.133372e-01	8.664926e-02	2.980000e+02	3.000000e+02	1.54826
4.581585e-01	1.093422e+00	-9.210873e-02	-5.214765e-01	4.643520e-02	2.980000e+02	3.000000e+02	2.73664
4.364114e-01	9.122413e-01	-1.526956e-01	-5.700706e-01	1.225365e-02	2.980000e+02	3.000000e+02	2.61709
5.640115e-01	7.431141e-01	-1.460655e-01	-7.713739e-01	1.837138e-02	2.980000e+02	3.000000e+02	1.97677
8.914133e-01	1.055001e+00	-1.290282e-01	-5.045367e-01	4.915818e-03	2.980000e+02	3.000000e+02	1.92472
9.645429e-01	1.143188e+00	-1.088703e-01	-9.586179e-01	3.461175e-02	2.980000e+02	3.000000e+02	2.16353
6.712317e-01	9.045380e-01	-1.649857e-01	-5.006707e-01	7.995092e-02	2.980000e+02	3.000000e+02	1.75596
5.464476e-01	7.521923e-01	-1.121199e-01	-5.087341e-01	2.513516e-02	2.980000e+02	3.000000e+02	1.52458
5.275564e-01	7.912144e-01	-1.343904e-01	-7.217335e-01	4.228644e-02	2.980000e+02	3.000000e+02	1.91849
4.477845e-01	6.263020e-01	-1.411166e-01	-5.996325e-01	4.512363e-02	2.980000e+02	3.000000e+02	1.72490
8.948717e-01	1.135339e+00	-1.461131e-01	-5.081676e-01	5.451325e-02	2.980000e+02	3.000000e+02	1.51868
8.062920e-01	1.327165e+00	-1.303712e-01	-6.139584e-01	7.230300e-02	2.980000e+02	3.000000e+02	2.42243
8.886022e-01	1.161445e+00	-1.248535e-01	-5.017113e-01	4.732977e-02	2.980000e+02	3.000000e+02	1.54754
8.636060e-01	1.128621e+00	-1.776741e-01	-5.417635e-01	5.869987e-02	2.980000e+02	3.000000e+02	1.74201
5.129429e-01	6.989668e-01	-1.367110e-01	-5.460998e-01	4.425557e-02	2.980000e+02	3.000000e+02	1.59756
5.160011e-01	1.038894e+00	-1.314952e-01	-5.002788e-01	5.028688e-02	2.980000e+02	3.000000e+02	2.61849
7.687455e-01	9.210715e-01	-9.906941e-02	-5.185875e-01	2.722800e-02	2.980000e+02	3.000000e+02	1.99618
5.119072e-01	6.622501e-01	-9.423845e-02	-8.107428e-01	8.586788e-02	2.980000e+02	3.000000e+02	2.05874
7.228884e-01	8.730347e-01	-1.801354e-01	-8.315120e-01	6.504584e-02	2.980000e+02	3.000000e+02	2.08952
9.277418e-01	1.185251e+00	-1.660521e-01	-5.161446e-01	7.532239e-02	2.980000e+02	3.000000e+02	1.57386
7.205397e-01	9.108439e-01	-1.864042e-01	-5.083129e-01	4.538056e-02	2.980000e+02	3.000000e+02	1.61853
8.007006e-01	1.029485e+00	-1.427788e-01	-9.988614e-01	3.172677e-02	2.980000e+02	3.000000e+02	2.04416
7.124221e-01	8.377104e-01	-1.569705e-01	-5.014749e-01	6.413831e-02	2.980000e+02	3.000000e+02	1.87264
